YEAR,MVP,PLAYER,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
2004,0,Joe Johnson,82,39.5,17.1,6.6,14.4,46.1,2.2,4.5,47.8,1.6,2.2,75,1.5,3.7,5.1,3.5,1,0.3,1.8,16.9
2004,0,Zydrunas Ilgauskas,78,33.5,16.9,5.9,12.6,46.8,0,0.1,28.6,5.2,6.4,79.9,3.8,4.8,8.6,1.3,0.7,2.1,2.4,19.2
2004,0,Chris Bosh,81,37.2,16.8,5.8,12.4,47.1,0,0.1,30,5.1,6.7,76,2.4,6.5,8.9,1.9,0.9,1.4,2.3,19.4
2004,0,Tony Parker,80,34.2,16.6,6.7,14,48.2,0.5,2,27.6,2.6,4,65,0.6,3.1,3.7,6.1,1.2,0.1,2.7,16.4
2004,0,Chauncey Billups,80,35.8,16.5,5.1,11.4,44.2,2.1,4.8,42.6,4.3,4.8,89.8,0.6,2.8,3.4,5.8,1,0.1,2.3,17.7
2004,0,Bobby Simmons,75,37.3,16.4,6.3,13.6,46.6,0.7,1.5,43.5,3.1,3.6,84.6,1.7,4.2,5.9,2.7,1.4,0.2,1.8,17.1
2004,0,Manu Ginobili,74,29.6,16,5,10.5,47.1,1.3,3.5,37.6,4.8,6,80.3,1,3.4,4.4,3.9,1.6,0.4,2.3,17.3
2004,0,Ricky Davis,82,32.9,16,5.9,12.7,46.2,0.7,2.2,33.9,3.5,4.3,81.5,0.8,2.2,3,3,1.1,0.3,2.5,13.3
2004,0,Damon Stoudamire,81,34.1,15.8,5.6,14.4,39.2,2.2,6,36.9,2.2,2.5,91.5,0.7,3.1,3.8,5.7,1.1,0,2,15.4
2004,0,Kirk Hinrich,77,36.4,15.7,5.8,14.6,39.7,1.9,5.3,35.5,2.2,2.8,79.2,0.4,3.5,3.9,6.4,1.6,0.3,2.3,16.2
2004,1,Steve Nash,75,34.3,15.5,5.7,11.4,50.2,1.3,2.9,43.1,2.8,3.2,88.7,0.8,2.6,3.3,11.5,1,0.1,3.3,22.1
2004,0,Kenyon Martin,70,32.5,15.5,6.3,13,49,0,0.2,0,2.8,4.4,64.6,2.1,5.2,7.3,2.4,1.4,1.1,2.1,17.5
2004,0,Caron Butler,77,35.7,15.5,5.7,12.9,44.5,0.5,1.6,30.4,3.6,4.1,86.2,1.9,3.9,5.8,1.9,1.4,0.3,1.6,15.6
2004,0,Wally Szczerbiak,81,31.6,15.5,5.7,11.3,50.6,0.8,2.1,37.3,3.2,3.8,85.5,1,2.7,3.7,2.4,0.5,0.2,1.6,14.5
2004,0,Troy Murphy,70,33.9,15.4,5.6,13.5,41.4,0.8,2.1,39.9,3.3,4.6,73,3.6,7.2,10.8,1.4,0.8,0.5,1.5,18.1
2004,0,Emeka Okafor,73,35.6,15.1,6.1,13.7,44.7,0,0,0,2.9,4.7,60.9,3.8,7.1,10.9,0.9,0.8,1.7,1.7,18.3
2004,0,Ben Gordon,82,24.4,15.1,5.3,12.9,41.1,1.6,4,40.5,2.8,3.3,86.3,0.7,2,2.6,2,0.6,0.1,2.3,10.1
2004,0,Quentin Richardson,79,35.9,14.9,5.2,13.2,38.9,2.9,8,35.8,1.7,2.3,73.9,1.2,4.9,6.1,2,1.2,0.3,1.3,14.5
2004,0,Tayshaun Prince,82,37,14.7,5.7,11.7,48.7,0.6,1.7,34.1,2.7,3.3,80.7,1.6,3.7,5.3,3,0.7,0.9,1.6,16.3
2004,0,Rasheed Wallace,79,34,14.5,5.9,13.4,44,0.9,3,31.8,1.7,2.5,69.7,2.2,5.9,8.2,1.8,0.8,1.5,1.6,16.8
2004,0,Drew Gooden,82,30.8,14.4,5.7,11.5,49.2,0.1,0.3,17.9,3.1,3.8,81,2.5,6.7,9.2,1.6,0.9,0.9,1.6,18.9
2003,0,Tracy McGrady,67,39.9,28,9.7,23.4,41.7,2.6,7.7,33.9,5.9,7.5,79.6,1.4,4.6,6,5.5,1.4,0.6,2.7,23.7
2003,0,Peja Stojakovic,81,40.3,24.2,8.2,17.1,48,3,6.8,43.3,4.9,5.2,92.7,1.1,5.1,6.3,2.1,1.3,0.2,1.9,23
2003,1,Kevin Garnett,82,39.4,24.2,9.8,19.6,49.9,0.1,0.5,25.6,4.5,5.7,79.1,3,10.9,13.9,5,1.5,2.2,2.6,33.1
2003,0,Kobe Bryant,65,37.7,24,7.9,18.1,43.8,1.1,3.3,32.7,7,8.2,85.2,1.6,3.9,5.5,5.1,1.7,0.4,2.6,22.7
2003,0,Paul Pierce,80,38.8,23,7.5,18.7,40.2,1.4,4.8,29.9,6.5,7.9,81.9,0.9,5.7,6.5,5.1,1.6,0.7,3.8,20.5
2003,0,Baron Davis,67,40.1,22.9,8.3,20.9,39.5,2.8,8.7,32.1,3.5,5.3,67.3,1,3.3,4.3,7.5,2.4,0.4,3.2,19.8
2003,0,Vince Carter,73,38.2,22.5,8.3,20,41.7,1.3,3.3,38.3,4.6,5.7,80.6,1.3,3.5,4.8,4.8,1.2,0.9,3.1,18.4
2003,0,Tim Duncan,69,36.6,22.3,8.6,17.1,50.1,0,0.2,16.7,5.1,8.5,59.9,3.3,9.2,12.4,3.1,0.9,2.7,2.7,26.8
2003,0,Dirk Nowitzki,77,37.8,21.8,7.9,17,46.2,1.3,3.8,34.1,4.8,5.5,87.7,1.2,7.5,8.7,2.7,1.2,1.4,1.8,24.2
2003,0,Michael Redd,82,36.8,21.7,7.7,17.5,44,1.5,4.4,35,4.7,5.4,86.8,1.4,3.5,5,2.3,1,0.1,1.4,18
2003,0,Shaquille O'Neal,67,36.8,21.5,8.3,14.1,58.4,0,0,0,4.9,10.1,49,3.7,7.8,11.5,2.9,0.5,2.5,2.9,24.9
2003,0,Carmelo Anthony,82,36.5,21,7.6,17.9,42.6,0.8,2.6,32.2,5,6.4,77.7,2.2,3.8,6.1,2.8,1.2,0.5,3,16.9
2003,0,LeBron James,79,39.5,20.9,7.9,18.9,41.7,0.8,2.7,29,4.4,5.8,75.4,1.3,4.2,5.5,5.9,1.6,0.7,3.5,18.8
2003,0,Corey Maggette,73,36,20.7,6.2,13.9,44.7,1,3.2,32.9,7.2,8.5,84.8,1.3,4.6,5.9,3.1,0.9,0.2,2.8,18.9
2003,0,Stephon Marbury,81,40.2,20.2,7.4,17.1,43.1,1.1,3.4,31.8,4.4,5.4,81.7,0.7,2.5,3.2,8.9,1.6,0.1,3.1,20.3
2003,0,Jermaine O'Neal,78,35.8,20.1,7.8,17.9,43.4,0,0.2,11.1,4.5,5.9,75.7,2.5,7.5,10,2.1,0.8,2.6,2.3,21.6
2003,0,Zach Randolph,81,37.9,20.1,8.2,16.9,48.5,0,0.1,20,3.7,4.9,76.1,3,7.5,10.5,2,0.8,0.5,3,21
2003,0,Sam Cassell,81,35,19.8,7.7,15.7,48.8,0.9,2.3,39.8,3.6,4.1,87.3,0.5,2.8,3.3,7.3,1.3,0.2,2.7,20.7
2003,0,Shawn Marion,79,40.7,19,7.5,17,44,1.1,3.4,34,2.9,3.4,85.1,2.7,6.6,9.3,2.7,2.1,1.3,2,22.4
2003,0,Jason Richardson,78,37.7,18.7,7.2,16.5,43.8,1,3.5,28.2,3.3,4.8,68.4,1.6,5.1,6.7,2.9,1.1,0.5,2.5,16.7
2003,0,Michael Finley,72,38.6,18.6,7.1,16.1,44.3,2.1,5.1,40.5,2.3,2.7,85,1.1,3.4,4.5,2.9,1.2,0.5,1.2,17.3
2003,0,Richard Jefferson,82,38.2,18.5,6.8,13.6,49.8,0.6,1.6,36.4,4.4,5.7,76.3,1.3,4.3,5.7,3.8,1.1,0.3,2.4,18.8
2003,0,Mike Bibby,82,36.3,18.4,6.4,14.3,45,1.8,4.6,39.2,3.7,4.5,81.5,0.8,2.6,3.4,5.4,1.4,0.2,2.1,17.9
2003,0,Metta World Peace,73,37.2,18.3,6.4,15.2,42.1,1,3.3,31,4.4,6,73.3,1.4,3.9,5.3,3.7,2.1,0.7,2.8,16.8
2003,0,Stephen Jackson,80,36.8,18.1,6.7,15.8,42.5,1.8,5.3,34,2.9,3.7,78.5,1.2,3.4,4.6,3.1,1.8,0.3,2.8,15.2
2003,0,Rashard Lewis,80,36.7,17.8,6.7,15.4,43.5,1.8,4.8,37.6,2.6,3.4,76.3,1.7,4.8,6.5,2.2,1.2,0.7,1.7,17.2
2003,0,Pau Gasol,78,31.5,17.7,6.5,13.4,48.2,0.1,0.2,26.7,4.7,6.6,71.4,2.6,5.1,7.7,2.5,0.6,1.7,2.4,19
2003,0,Richard Hamilton,78,35.6,17.6,6.8,14.9,45.5,0.2,0.9,26.5,3.8,4.4,86.8,1,2.6,3.6,4,1.3,0.2,2.7,15.3
2003,0,Yao Ming,82,32.8,17.5,6.5,12.5,52.2,0,0,0,4.4,5.4,80.9,2.4,6.6,9,1.5,0.3,1.9,2.5,20.6
2003,0,Eddie Jones,81,37,17.3,5.8,14.3,40.9,2.2,5.9,37,3.4,4.1,83.5,0.5,3.3,3.8,3.2,1.1,0.4,1.6,15.1
2003,0,Jamal Crawford,80,35.1,17.3,6.4,16.5,38.6,2.1,6.5,31.7,2.5,3,83.3,0.6,3,3.5,5.1,1.4,0.4,2.4,14.6
2003,0,Lamar Odom,80,37.5,17.1,6.1,14.1,43,0.8,2.6,29.8,4.3,5.7,74.2,2,7.7,9.7,4.1,1.1,0.9,3,20.4
2003,0,Juwan Howard,81,35.5,17,6.5,14.4,45.3,0,0,0,3.9,4.9,80.9,2.1,4.9,7,2,0.7,0.3,2.2,15.9
2003,0,Chauncey Billups,78,35.4,16.9,5,12.8,39.4,1.7,4.3,38.8,5.2,5.9,87.8,0.4,3.1,3.5,5.7,1.1,0.1,2.4,16.4
2003,0,Jason Terry,81,37.2,16.8,6.2,14.8,41.7,1.8,5.2,34.7,2.7,3.2,82.7,0.6,3.5,4.1,5.4,1.5,0.2,2.8,16.1
2003,0,Latrell Sprewell,82,37.8,16.8,6.3,15.4,40.9,1.2,3.6,33.1,2.9,3.6,81.4,0.7,3.1,3.8,3.5,1.1,0.3,1.9,13.6
2003,0,Joe Johnson,82,40.6,16.7,6.8,15.7,43,1,3.3,30.5,2.1,2.8,75,1,3.7,4.7,4.4,1.1,0.3,2.4,15.1
2003,0,Steve Francis,79,40.4,16.6,5.7,14.1,40.3,0.9,3.2,29.2,4.3,5.5,77.5,1.5,4,5.5,6.2,1.8,0.4,3.7,17.1
2003,0,Andrei Kirilenko,78,37.1,16.5,5.3,11.9,44.3,0.9,2.6,33.8,5,6.4,79,2.9,5.2,8.1,3.1,1.9,2.8,2.8,21.6
2003,0,Shareef Abdur-Rahim,85,31.6,16.3,5.9,12.4,47.5,0.1,0.4,26.5,4.4,5,86.9,2.2,5.3,7.5,2,0.8,0.4,2.2,17.8
2003,0,Keith Van Horn,72,32.6,16.1,5.7,12.5,45.4,1.3,3.2,39.9,3.5,4,85.9,2.1,4.9,7,1.7,0.9,0.5,2.3,16.4
2003,0,Cuttino Mobley,80,40.4,15.8,5.8,13.5,42.6,2.1,5.3,39,2.2,2.7,81.1,0.5,4,4.5,3.2,1.3,0.4,2.3,14.7
2003,0,Carlos Boozer,75,34.6,15.5,6.3,12,52.3,0,0.1,16.7,2.9,3.8,76.8,3.1,8.4,11.4,2,1,0.7,1.8,22.2
2003,0,Zydrunas Ilgauskas,81,31.3,15.3,5.8,11.9,48.3,0,0.1,28.6,3.7,5,74.6,3.4,4.6,8.1,1.3,0.5,2.5,2,18.2
2003,0,Andre Miller,82,34.6,14.8,5.2,11.5,45.7,0.1,0.8,18.5,4.2,5,83.2,1.5,2.9,4.5,6.1,1.7,0.3,2.6,17.7
2003,0,Antawn Jamison,82,29,14.8,6,11.1,53.5,0.2,0.5,40,2.7,3.6,74.8,2.8,3.5,6.3,0.9,1,0.4,1,16.3
2003,0,Donyell Marshall,82,36.4,14.7,5.7,12.4,46.1,1.6,4,40.3,1.6,2.2,73.6,2.6,7.3,9.9,1.5,1.1,1.5,1.4,20
2003,0,Eddy Curry,73,29.5,14.7,5.7,11.5,49.6,0,0,100,3.2,4.8,67.1,2,4.2,6.2,0.9,0.3,1.1,2.4,13.4
2003,0,Tony Parker,75,34.4,14.7,5.6,12.6,44.7,0.8,2.7,31.2,2.5,3.6,70.2,0.6,2.6,3.2,5.5,0.8,0.1,2.4,13.8
2003,0,Gary Payton,82,34.5,14.6,5.9,12.5,47.1,0.7,2,33.3,2.2,3.1,71.4,0.9,3.3,4.2,5.5,1.2,0.2,1.8,16.3
2002,0,Tracy McGrady,75,39.4,32.1,11.1,24.2,45.7,2.3,6,38.6,7.7,9.7,79.3,1.6,4.9,6.5,5.5,1.7,0.8,2.6,28.8
2002,0,Kobe Bryant,82,41.5,30,10.6,23.5,45.1,1.5,4,38.3,7.3,8.7,84.3,1.3,5.6,6.9,5.9,2.2,0.8,3.5,28
2002,0,Allen Iverson,82,42.5,27.6,9.8,23.7,41.4,1,3.7,27.7,7,9,77.4,0.8,3.4,4.2,5.5,2.7,0.2,3.5,20.9
2002,0,Shaquille O'Neal,67,37.8,27.5,10.4,18.1,57.4,0,0,0,6.7,10.8,62.2,3.9,7.2,11.1,3.1,0.6,2.4,2.9,29.9
2002,0,Paul Pierce,79,39.2,25.9,8.4,20.2,41.6,1.5,4.9,30.2,7.6,9.5,80.2,1.3,6,7.3,4.4,1.8,0.8,3.6,22.9
2002,0,Dirk Nowitzki,80,39,25.1,8.6,18.6,46.3,1.9,4.9,37.9,6,6.9,88.1,1,8.9,9.9,3,1.4,1,1.9,27.7
2002,1,Tim Duncan,81,39.3,23.3,8.8,17.2,51.3,0.1,0.3,27.3,5.6,7.8,71,3.2,9.7,12.9,3.9,0.7,2.9,3.1,29.9
2002,0,Chris Webber,67,39.1,23,9.9,21.4,46.1,0.1,0.3,23.8,3.2,5.3,60.7,2.4,8.1,10.5,5.4,1.6,1.3,3.2,25
2002,0,Kevin Garnett,82,40.5,23,9.1,18.1,50.2,0.2,0.9,28.2,4.6,6.1,75.1,3,10.5,13.4,6,1.4,1.6,2.8,32.1
2002,0,Ray Allen,76,37.9,22.5,7.9,17.9,43.9,2.6,7,37.7,4.2,4.5,91.6,1.2,3.8,5,4.4,1.4,0.2,2.6,20.4
2002,0,Allan Houston,82,37.9,22.5,8,17.9,44.5,2.2,5.5,39.6,4.4,4.8,91.9,0.3,2.5,2.8,2.7,0.7,0.1,2.2,16.3
2002,0,Stephon Marbury,81,40,22.3,8.3,18.9,43.9,1.1,3.7,30.1,4.6,5.8,80.3,0.7,2.6,3.2,8.1,1.3,0.2,3.2,20.2
2002,0,Antawn Jamison,82,39.3,22.2,8.4,17.9,47,0.8,2.5,31.1,4.6,5.8,78.9,2.4,4.7,7,1.9,0.9,0.5,2.2,19.8
2002,0,Jalen Rose,82,40.9,22.1,7.8,19.3,40.6,1.6,4.4,37,4.9,5.7,85.4,0.8,3.5,4.3,4.8,0.9,0.3,3.5,16.6
2002,0,Jamal Mashburn,82,40.5,21.6,8.2,19.3,42.2,1.5,3.7,38.9,3.8,4.5,84.8,0.8,5.3,6.1,5.6,1,0.2,2.8,19.9
2002,0,Jerry Stackhouse,70,39.2,21.5,7,17.2,40.9,1,3.5,29,6.5,7.4,87.8,0.9,2.8,3.7,4.5,0.9,0.4,2.8,17.3
2002,0,Shawn Marion,81,41.6,21.2,8.2,18.1,45.2,1.7,4.5,38.7,3.1,3.6,85.1,2.5,7.1,9.5,2.4,2.3,1.2,1.9,24.2
2002,0,Steve Francis,81,41,21,7,16.2,43.5,1,3,35.4,5.9,7.3,80,2,4.2,6.2,6.2,1.7,0.5,3.7,21.3
2002,0,Glenn Robinson,69,37.6,20.8,7.8,18.1,43.2,1.3,3.8,34.2,3.9,4.4,87.6,1.2,5.4,6.6,3,1.3,0.4,3.6,17.7
2002,0,Jermaine O'Neal,77,37.2,20.8,7.9,16.4,48.4,0.1,0.3,33.3,4.8,6.6,73.1,2.6,7.7,10.3,2,0.9,2.3,2.3,23.7
2002,0,Ricky Davis,79,39.6,20.6,7.6,18.6,41,0.9,2.6,36.3,4.4,5.9,74.8,1.2,3.7,4.9,5.5,1.6,0.5,3.5,17.1
2002,0,Karl Malone,81,36.2,20.6,7.3,15.9,46.2,0,0.2,21.4,5.9,7.7,76.3,1.4,6.4,7.8,4.7,1.7,0.4,2.6,22.1
2002,0,Gary Payton,80,40.1,20.4,8.3,18.3,45.4,0.7,2.3,29.7,3.1,4.4,71,1,3.2,4.2,8.3,1.7,0.3,2.3,21.2
2002,0,Antoine Walker,78,41.5,20.1,7.7,19.9,38.8,2.4,7.5,32.3,2.3,3.7,61.5,1.3,5.9,7.2,4.8,1.5,0.4,3.3,17.1
2002,0,Michael Jordan,82,37,20,8.3,18.6,44.5,0.2,0.7,29.1,3.2,4,82.1,0.9,5.2,6.1,3.8,1.5,0.5,2.1,18.7
2002,0,Shareef Abdur-Rahim,81,38.1,19.9,7,14.6,47.8,0.3,0.7,35,5.6,6.7,84.1,2.2,6.2,8.4,3,1.1,0.5,2.6,21.4
2002,0,Sam Cassell,78,34.6,19.7,7,14.9,47,0.8,2.1,36.2,4.9,5.7,86.1,0.7,3.7,4.4,5.8,1.1,0.2,2.3,20.2
2002,0,Richard Hamilton,82,32.2,19.7,7,15.7,44.3,0.4,1.5,26.9,5.4,6.4,83.3,1.1,2.8,3.9,2.5,0.8,0.2,2.4,14.8
2002,0,Peja Stojakovic,72,34,19.2,6.9,14.4,48.1,2.2,5.6,38.2,3.2,3.7,87.5,0.8,4.7,5.5,2,1,0.1,1.4,18.4
2002,0,Pau Gasol,82,36,19,6.9,13.6,51,0,0.1,10,5.1,6.9,73.6,2.3,6.4,8.8,2.8,0.4,1.8,2.6,21.7
2002,0,Jason Kidd,80,37.4,18.7,6.4,15.6,41.4,1.6,4.6,34.1,4.2,5,84.1,1.4,4.9,6.3,8.9,2.2,0.3,3.7,22.8
2002,0,Juwan Howard,77,35.5,18.4,7.4,16.4,45,0,0.1,50,3.7,4.6,80.3,2.4,5.2,7.6,3,1,0.4,2.5,18
2002,0,Gilbert Arenas,82,35,18.3,6.2,14.4,43.1,1.3,3.8,34.8,4.5,5.7,79.1,1.2,3.5,4.7,6.3,1.5,0.2,3.5,18
2002,0,Rashard Lewis,77,39.5,18.1,6.7,14.9,45.2,1,2.8,34.6,3.7,4.5,82,2,4.6,6.5,1.7,1.3,0.5,1.9,17.3
2002,0,Rasheed Wallace,74,36.3,18.1,7,14.8,47.1,1.5,4.1,35.8,2.7,3.7,73.5,1.5,5.9,7.4,2.1,0.9,1,1.9,18.9
2002,0,Steve Nash,82,33.1,17.7,6.3,13.6,46.5,1.4,3.3,41.3,3.8,4.1,90.9,0.8,2.1,2.9,7.3,1,0.1,2.3,19
2002,0,Matt Harpring,78,32.8,17.6,6.7,13.1,51.1,0.8,2.1,41.3,3.4,4.2,79.2,2.4,4.2,6.6,1.7,0.9,0.2,2.1,17.7
2002,0,Cuttino Mobley,73,41.7,17.5,6.3,14.6,43.4,1.5,4.4,35.2,3.3,3.9,85.8,1,3.2,4.2,2.8,1.3,0.5,2.3,15.2
2002,0,Jason Terry,81,38,17.2,6,14.1,42.8,2,5.3,37.1,3.2,3.6,88.7,0.5,3,3.4,7.4,1.6,0.2,3.1,18.3
2002,0,Zydrunas Ilgauskas,81,30,17.2,6.1,13.9,44.1,0,0.1,0,4.9,6.3,78.1,3,4.6,7.5,1.6,0.7,1.9,2.6,17.1
2002,0,David Wesley,73,37.1,16.7,6.2,14.2,43.3,1.8,4.3,42.4,2.5,3.2,78.1,0.5,1.9,2.4,3.4,1.5,0.1,1.8,13.5
2002,0,Kenyon Martin,77,34.1,16.7,6.6,14.1,47,0.1,0.6,20.9,3.3,5.1,65.3,2.1,6.2,8.3,2.4,1.3,0.9,2.5,17.9
2002,0,Latrell Sprewell,74,38.6,16.4,6.1,15.2,40.3,1.8,4.9,37.2,2.3,2.9,79.4,0.6,3.2,3.9,4.5,1.4,0.3,2.3,14.4
2002,0,Chauncey Billups,74,31.4,16.2,4.9,11.8,42.1,2,5.1,39.2,4.3,4.9,87.8,0.5,3.2,3.7,3.9,0.9,0.2,1.8,15.6
2002,0,Keith Van Horn,74,31.6,15.9,6.2,12.9,48.2,0.9,2.4,36.9,2.6,3.2,80.4,2.1,4.9,7.1,1.3,0.9,0.4,2,16.2
2002,0,Jason Richardson,82,32.9,15.6,5.8,14.2,41,1.5,4.1,36.8,2.5,3.3,76.4,1.4,3.3,4.6,3,1.1,0.3,2.2,13.3
2002,0,Richard Jefferson,80,36,15.5,5.7,11.4,50.1,0.1,0.3,25,4.1,5.5,74.3,1.9,4.6,6.4,2.5,1,0.6,2,17
2002,0,Tony Parker,82,33.8,15.5,5.9,12.7,46.4,1,3,33.7,2.7,3.5,75.5,0.4,2.2,2.6,5.3,0.9,0,2.4,14.2
2002,0,Caron Butler,78,36.6,15.4,5.5,13.2,41.6,0.4,1.4,31.8,4,4.8,82.4,1.7,3.4,5.1,2.7,1.8,0.4,2.5,14.3
2002,0,Bonzi Wells,75,31.9,15.2,5.8,13.2,44.1,0.5,1.7,29.2,3,4.2,72.2,1.3,3.9,5.3,3.3,1.6,0.2,2.9,14.2
2000,1,Allen Iverson,71,42,31.1,10.7,25.5,42,1.4,4.3,32,8.2,10.1,81.4,0.7,3.1,3.8,4.6,2.5,0.3,3.3,22.3
2000,0,Jerry Stackhouse,80,40.2,29.8,9.7,24.1,40.2,2.1,5.9,35.1,8.3,10.1,82.2,1.2,2.7,3.9,5.1,1.2,0.7,4.1,20.4
2000,0,Shaquille O'Neal,74,39.5,28.7,11,19.2,57.2,0,0,0,6.7,13.1,51.3,3.9,8.8,12.7,3.7,0.6,2.8,2.9,31
2000,0,Kobe Bryant,68,40.9,28.5,10.3,22.2,46.4,0.9,2.9,30.5,7,8.2,85.3,1.5,4.3,5.9,5,1.7,0.6,3.2,25.3
2000,0,Vince Carter,75,39.7,27.6,10.2,22.1,46,2.2,5.3,40.8,5.1,6.7,76.5,2.3,3.2,5.5,3.9,1.5,1.1,2.2,23.9
2000,0,Chris Webber,70,40.5,27.1,11.2,23.4,48.1,0,0.4,7.1,4.6,6.6,70.3,2.6,8.5,11.1,4.2,1.3,1.7,2.8,28.6
2000,0,Tracy McGrady,77,40.1,26.8,10.2,22.4,45.7,0.8,2.2,35.5,5.6,7.6,73.3,2.5,5,7.5,4.6,1.5,1.5,2.6,25.2
2000,0,Paul Pierce,82,38,25.3,8.4,18.5,45.4,1.8,4.7,38.3,6.7,9,74.5,1.1,5.2,6.4,3.1,1.7,0.8,3.2,21.7
2000,0,Antawn Jamison,82,41.4,24.9,9.8,22.1,44.2,0.8,2.5,30.2,4.7,6.5,71.5,3.4,5.3,8.7,2,1.4,0.3,2.4,20.8
2000,0,Stephon Marbury,67,38.2,23.9,8.4,19.1,44.1,1.6,5,32.8,5.4,6.8,79,0.8,2.3,3.1,7.6,1.2,0.1,2.9,20.7
2000,0,Antoine Walker,81,41.9,23.4,8.8,21.2,41.3,2.7,7.4,36.7,3.1,4.3,71.6,1.9,7,8.9,5.5,1.7,0.6,3.7,22.6
2000,0,Karl Malone,81,35.7,23.2,8.3,16.6,49.8,0,0.1,40,6.6,8.3,79.3,1.4,6.9,8.3,4.5,1.1,0.8,3,24.7
2000,0,Gary Payton,79,41.1,23.1,9.2,20.1,45.6,1.3,3.4,37.5,3.4,4.5,76.6,0.9,3.6,4.6,8.1,1.6,0.3,2.6,23.1
2000,0,Tim Duncan,82,38.7,22.2,8.6,17.1,49.9,0.1,0.3,25.9,5,8.1,61.8,3.2,9,12.2,3,0.9,2.3,3,25.9
2000,0,Glenn Robinson,76,37,22,9,19.2,46.8,0.7,2.4,29.9,3.3,4,82,1.6,5.3,6.9,3.3,1.1,0.8,2.9,20.4
2000,0,Kevin Garnett,81,39.5,22,8.7,18.2,47.7,0.2,0.8,28.8,4.4,5.8,76.4,2.7,8.7,11.4,5,1.4,1.8,2.8,27.8
2000,0,Ray Allen,82,38.2,22,7.7,16,48,2.5,5.7,43.3,4.2,4.8,88.8,1.2,4,5.2,4.6,1.5,0.2,2.5,22.2
2000,0,Dirk Nowitzki,82,38.1,21.8,7.2,15.2,47.4,1.8,4.8,38.7,5.5,6.6,83.8,1.5,7.7,9.2,2.1,1,1.2,1.9,24.3
2000,0,Michael Finley,82,42,21.5,8.7,18.9,45.8,1.1,3.2,34.6,3.1,4,77.5,1.3,3.9,5.2,4.4,1.4,0.4,2.3,19.5
2000,0,Antonio McDyess,70,36.5,20.8,8.2,16.6,49.5,0,0,0,4.3,6.2,70,3.4,8.6,12.1,2.1,0.6,1.5,2.3,24.5
2000,0,Shareef Abdur-Rahim,81,40,20.5,7.5,15.8,47.2,0.1,0.8,18.8,5.5,6.6,83.4,2.2,6.9,9.1,3.1,1.1,1,2.9,22.5
2000,0,Jalen Rose,72,40.9,20.5,7.9,17.3,45.7,0.8,2.4,33.9,4,4.8,82.8,0.5,4.5,5,6,0.9,0.6,2.9,19.9
2000,0,Peja Stojakovic,75,38.7,20.4,7.5,15.9,47,1.9,4.8,40,3.6,4.2,85.6,1.2,4.5,5.8,2.2,1.2,0.2,1.9,18.8
2000,0,Elton Brand,74,39.3,20.1,7.8,16.4,47.6,0,0,0,4.5,6.4,70.8,3.9,6.2,10.1,3.2,1,1.6,3,22.6
2000,0,Jamal Mashburn,76,39.3,20.1,7.5,18.3,41.3,1.4,3.8,35.6,3.7,4.8,76.6,1.2,6.4,7.6,5.4,1.1,0.2,2.8,19.8
2000,0,Steve Francis,80,39.9,19.9,6.9,15.2,45.1,1.7,4.2,39.6,4.5,5.5,81.7,2.4,4.5,6.9,6.5,1.8,0.4,3.3,22.7
2000,0,Jason Terry,82,37.7,19.7,7.3,16.7,43.6,1.5,3.8,39.5,3.7,4.4,84.6,0.5,2.8,3.3,4.9,1.3,0.1,2.9,16.4
2000,0,Cuttino Mobley,79,38,19.5,6.7,15.4,43.4,1.1,3.2,35.7,5,6,83.1,1.1,4,5,2.5,1.1,0.3,2.1,16.6
2000,0,Rasheed Wallace,77,38.2,19.2,7.7,15.3,50.1,0.7,2.1,32.1,3.2,4.2,76.6,1.9,5.9,7.8,2.8,1.2,1.8,2.1,22
2000,0,Reggie Miller,81,39.3,18.9,6.4,14.5,44,2.1,5.7,36.6,4,4.3,92.8,0.5,3,3.5,3.2,1,0.2,1.6,16.7
2000,0,Allan Houston,78,36.6,18.7,6.9,15.5,44.9,1.2,3.2,38.1,3.6,3.9,90.9,0.3,3.4,3.6,2.2,0.7,0.1,2.1,14.4
2000,0,Sam Cassell,76,35.6,18.2,7.1,14.9,47.4,0.4,1.3,30.6,3.6,4.3,85.8,0.6,3.2,3.8,7.6,1.2,0.1,2.9,19.6
2000,0,Richard Hamilton,78,32.3,18.1,7,16,43.8,0.5,1.9,27.4,3.6,4.1,86.8,1,2.1,3.1,2.9,1,0.1,2.6,13
2000,0,Juwan Howard,81,36.7,18,7.2,15,47.9,0,0,0,3.7,4.7,77.3,2.1,5,7.1,2.8,0.9,0.5,3,17.4
2000,0,Nick Van Exel,71,37.9,17.7,6.5,15.7,41.4,1.9,5,37.7,2.9,3.5,81.9,0.6,2.8,3.4,8.5,0.9,0.3,2.3,18.5
2000,0,Latrell Sprewell,77,39.2,17.7,6.8,15.8,43,0.5,1.8,30.4,3.6,4.6,78.3,0.6,3.9,4.5,3.5,1.4,0.4,2.8,14.6
2000,0,Shawn Marion,79,36.2,17.3,7.1,14.7,48,0.3,1,25.6,3,3.7,81,2.8,7.9,10.7,2,1.7,1.4,1.6,23.2
